Id,Predicted
1362,483.8|277.3
1363,469.2|354.2
1364,505.6|524.9
1365,453.0|388.2
1366,293.8|530.1
1367,416.6|362.7
1368,224.7|483.7
1369,365.4|282.0
1370,219.0|497.3
1371,394.8|521.2
1372,452.6|363.8
1373,284.7|499.1
1374,432.1|340.0
1375,445.7|321.7
1376,409.3|558.1
1377,471.3|356.6
1378,586.5|481.3
1379,221.2|477.1
1380,339.1|574.4
1381,406.6|582.1
1382,253.7|502.2
1383,451.2|474.1
1384,427.8|381.8
1385,549.8|228.6
1386,595.0|424.3
1387,256.7|208.9
1388,543.8|275.2
1389,560.0|492.4
1390,384.7|594.8
1391,464.8|301.2
1392,449.8|515.6
1393,596.0|561.8
1394,275.6|362.7
1395,284.8|581.2
1396,381.7|472.5
1397,245.3|491.3
1398,262.0|570.7
1399,428.5|535.9
1400,545.2|508.9
1401,274.8|373.8
1402,522.1|503.9
1403,451.8|390.0
1404,235.2|278.6
1405,303.7|319.8
1406,528.2|429.7
1407,238.0|390.5
1408,206.1|264.7
1409,265.7|232.5
1410,237.2|578.4
1411,528.4|411.3
1412,221.5|222.7
1413,542.5|423.4
1414,581.3|467.9
1415,337.5|409.5
1416,203.1|486.0
1417,545.1|443.7
1418,593.2|518.8
1419,215.2|306.3
1420,550.5|524.2
1421,295.1|523.9
1422,243.6|549.5
1423,475.5|348.6
1424,265.2|348.3
1425,296.7|519.5
1426,430.2|510.6
1427,384.4|358.0
1428,535.0|546.5
1429,541.9|285.0
1430,226.3|482.2
1431,577.3|248.5
1432,406.2|573.4
1433,521.1|575.6
1434,451.4|311.1
1435,287.9|459.8
1436,209.0|541.7
1437,559.2|479.7
1438,593.9|510.9
1439,225.5|588.5
1440,244.6|548.3
1441,463.2|577.5
1442,413.7|456.7
1443,447.0|398.9
1444,585.3|556.1
1445,355.1|229.4
1446,216.3|469.6
1447,333.8|567.3
1448,548.5|438.1
1449,400.6|590.5
1450,462.7|439.5
1451,567.3|411.2
1452,389.3|372.0
1453,521.1|459.0
1454,225.2|262.8
1455,264.9|270.0
1456,214.6|438.0
1457,420.9|560.3
1458,476.9|346.4
1459,542.1|581.6
1460,472.4|458.9
1461,467.5|389.7
1462,587.0|318.9
1463,433.5|389.5
1464,533.0|580.7
1465,280.6|401.7
1466,544.6|582.8
1467,589.8|270.1
1468,464.0|490.5
1469,252.8|385.7
1470,380.1|416.6
1471,461.1|491.6
1472,557.7|355.9
1473,433.6|453.1
1474,374.5|221.8
1475,592.5|594.6
1476,285.6|292.2
1477,576.5|416.0
1478,517.9|528.9
1479,240.4|422.6
1480,289.5|440.1
1481,441.0|399.8
1482,415.7|527.2
1483,591.1|400.5
1484,230.5|278.2
1485,243.4|373.3
1486,466.1|289.9
1487,455.4|275.0
1488,390.9|483.2
1489,272.0|229.2
1490,359.5|233.8
1491,410.6|270.5
1492,554.9|378.0
1493,279.2|425.4
1494,595.9|258.5
1495,250.7|580.6
1496,477.0|351.8
1497,437.3|562.6
1498,420.3|573.9
1499,239.5|576.6
1500,362.5|331.2
1501,351.4|430.1
1502,537.6|525.7
1503,536.8|580.9
1504,526.3|570.4
1505,369.4|374.5
1506,552.4|590.9
1507,353.0|482.7
1508,214.6|316.0
1509,404.2|329.5
1510,224.7|517.7
1511,408.7|528.8
1512,358.9|216.7
1513,225.8|596.0
1514,225.3|483.5
1515,371.3|416.2
1516,577.0|438.2
1517,521.3|504.1
1518,427.5|493.1
1519,250.4|396.6
1520,349.4|257.0
1521,353.9|332.1
1522,472.4|281.8
1523,211.6|477.8
1524,361.7|288.4
1525,440.7|586.6
1526,580.4|436.7
1527,528.5|458.0
1528,462.3|232.7
1529,304.6|337.3
1530,208.5|460.8
1531,287.5|594.7
1532,426.8|497.7
1533,404.1|590.9
1534,303.6|356.7
1535,481.1|511.2
1536,219.4|373.1
1537,448.7|443.8
1538,395.1|496.9
1539,422.4|388.3
1540,583.4|317.1
1541,336.3|335.6
1542,586.7|332.2
1543,434.4|333.6
1544,337.9|393.3
1545,545.7|335.0
1546,277.3|421.2
1547,482.4|462.0
1548,292.6|570.8
1549,446.0|235.4
1550,309.2|320.4
1551,543.3|452.0
1552,543.0|238.5
1553,415.2|577.2
1554,285.9|328.5
1555,461.6|417.9
1556,226.8|214.7
1557,567.3|574.0
1558,262.2|289.1
1559,390.8|509.7
1560,531.8|424.3
1561,402.3|219.5
1562,450.7|421.7
1563,241.4|431.8
1564,571.7|240.3
1565,389.4|373.6
1566,419.2|586.7
1567,259.3|590.6
1568,478.8|258.5
1569,250.7|266.8
1570,445.6|381.1
1571,438.6|506.4
1572,488.8|236.0
1573,385.5|462.5
1574,572.3|327.6
1575,467.8|506.4
1576,371.0|482.6
1577,377.8|422.9
1578,495.8|491.4
1579,553.4|236.6
1580,328.2|397.5
1581,445.5|472.4
1582,408.7|516.7
1583,210.2|280.7
1584,383.7|406.3
1585,233.9|413.1
1586,580.1|412.5
1587,388.9|556.7
1588,219.4|375.2
1589,415.1|226.6
1590,351.3|453.4
1591,363.4|284.7
1592,398.1|463.1
1593,528.4|461.1
1594,271.0|309.2
1595,298.1|370.2
1596,587.6|386.6
1597,225.8|413.7
1598,546.8|243.4
1599,538.0|284.9
1600,353.8|553.1
1601,272.6|569.5
1602,592.2|569.9
1603,519.5|426.5
1604,400.1|212.2
1605,279.6|244.3
1606,286.8|533.3
1607,473.1|333.5
1608,377.4|263.8
1609,463.1|490.0
1610,596.8|338.8
1611,367.5|542.2
1612,562.1|369.3
1613,265.3|302.9
1614,571.4|421.2
1615,558.0|241.0
1616,248.7|355.4
1617,382.7|294.4
1618,466.7|284.0
1619,437.5|443.1
1620,395.5|314.5
1621,357.0|280.1
1622,298.9|433.8
1623,424.6|343.7
1624,239.0|288.8
1625,576.8|428.1
1626,459.6|292.3
1627,425.5|336.4
1628,458.4|434.5
1629,585.3|366.2
1630,382.8|452.4
1631,461.4|514.5
1632,370.4|342.8
1633,470.9|459.5
1634,591.6|585.9
1635,257.0|300.6
1636,577.9|511.4
1637,225.4|440.3
1638,256.7|209.5
1639,407.1|576.8
1640,545.3|278.8
1641,518.9|500.1
1642,213.0|304.7
1643,463.7|309.7
1644,515.0|487.6
1645,465.7|413.8
1646,236.0|544.3
1647,220.7|376.6
1648,333.9|427.0
1649,394.7|364.7
1650,401.9|343.2
1651,438.9|500.5
1652,454.7|396.6
1653,587.6|368.7
1654,218.1|481.3
1655,375.1|369.2
1656,392.5|375.7
1657,406.2|210.5
1658,464.0|474.7
1659,237.5|358.1
1660,238.9|449.2
1661,335.4|325.2
1662,357.3|213.7
1663,274.4|357.9
1664,350.3|271.7
1665,268.3|485.6
1666,416.0|390.3
1667,534.5|305.6
1668,523.8|580.9
1669,280.4|536.9
1670,476.1|481.4
1671,242.0|473.9
1672,293.4|592.0
1673,456.5|450.7
1674,594.0|581.9
1675,588.1|462.2
1676,467.4|281.1
1677,416.0|269.8
1678,534.4|453.1
1679,457.0|447.5
1680,531.1|461.9
1681,473.5|544.8
1682,432.8|206.6
1683,484.3|276.7
1684,545.2|530.5
1685,280.1|544.1
1686,375.4|279.6
1687,567.3|424.3
1688,433.2|460.2
1689,260.4|352.8
1690,265.3|231.4
1691,305.0|399.7
1692,498.6|489.2
1693,268.2|472.2
1694,410.2|561.4
1695,534.0|591.0
1696,445.8|308.6
1697,531.8|490.5
1698,417.2|243.3
1699,593.1|538.6
1700,218.5|500.7
1701,576.4|387.8
1702,252.5|573.6
1703,528.6|564.7
1704,228.5|516.6
1705,218.1|214.7
1706,433.4|369.0
1707,477.2|342.9
1708,535.7|366.9
1709,267.8|569.6
1710,381.9|481.6
1711,244.8|359.7
1712,365.2|279.2
1713,390.9|272.5
1714,298.9|392.5
1715,274.6|380.5
1716,509.9|487.1
1717,428.3|262.7
1718,470.7|329.6
1719,355.8|585.4
1720,263.7|227.9
1721,473.5|215.6
1722,269.0|415.9
1723,213.7|504.4
1724,417.3|246.9
1725,533.0|457.8
1726,250.1|295.1
1727,468.1|379.0
1728,359.6|582.3
1729,356.3|293.4
1730,212.1|587.4
1731,352.6|405.1
1732,530.5|331.2
1733,420.0|305.4
1734,526.9|538.0
1735,540.2|583.7
1736,333.9|242.1
1737,434.4|331.8
1738,226.5|229.6
1739,375.8|362.2
1740,288.8|334.8
1741,412.4|430.8
1742,436.1|312.1
1743,405.0|581.8
1744,377.1|514.4
1745,361.8|241.8
1746,319.4|376.3
1747,361.7|228.7
1748,373.7|392.6
1749,275.8|380.3
1750,413.4|394.1
1751,352.3|381.0
1752,423.7|554.8
1753,513.2|481.8
1754,528.9|567.8
1755,205.4|472.7
1756,513.9|515.2
1757,267.7|241.3
1758,250.5|215.5
1759,452.4|586.1
1760,338.1|404.6
1761,584.4|442.1
1762,284.0|594.4
1763,233.8|337.4
1764,205.3|241.1
1765,231.8|408.4
1766,509.0|494.0
1767,539.0|381.1
1768,369.4|586.8
1769,445.7|333.9
1770,280.4|238.0
1771,439.8|506.7
1772,475.7|506.5
1773,442.5|348.7
1774,521.5|443.9
1775,391.3|295.8
1776,340.6|339.1
1777,448.8|531.1
1778,393.8|362.4
1779,416.1|323.1
1780,291.6|388.2
1781,594.3|382.8
1782,368.8|513.4
1783,574.9|359.4
1784,256.3|537.2
1785,562.9|510.0
1786,555.2|579.4
1787,448.4|305.0
1788,543.3|230.2
1789,524.4|528.8
1790,250.7|433.8
1791,427.4|318.3
1792,454.0|273.5
1793,461.3|386.0
1794,339.8|226.5
1795,585.6|303.0
1796,453.1|567.1
1797,293.1|378.7
1798,391.0|305.7
1799,251.7|514.1
1800,394.1|477.4
1801,356.9|213.1
1802,516.6|460.0
1803,268.3|281.2
1804,279.7|242.4
1805,331.5|432.1
1806,262.9|493.2
1807,361.6|368.9
1808,426.4|407.4
1809,390.8|287.9
1810,377.1|223.0
1811,521.3|482.1
1812,481.9|294.5
1813,596.6|267.6
1814,542.0|248.6
1815,274.8|537.5
1816,343.1|331.0
1817,472.0|247.4
1818,497.7|236.8
1819,463.3|431.6
1820,444.2|508.6
1821,218.6|388.2
1822,378.2|338.4
1823,210.9|484.6
1824,512.3|458.4
1825,363.7|499.5
1826,402.7|391.3
1827,292.9|286.8
1828,261.6|527.3
1829,585.0|556.0
1830,388.2|350.5
1831,232.9|394.0
1832,570.5|232.1
1833,237.8|271.8
1834,580.4|426.7
1835,448.3|484.7
1836,259.1|408.4
1837,235.8|394.1
1838,351.2|342.1
1839,253.8|563.5
1840,255.8|292.0
1841,537.4|518.2
1842,399.7|370.4
1843,385.0|218.6
1844,288.2|293.6
1845,533.0|326.8
1846,352.1|341.8
1847,568.2|519.6
1848,281.0|487.2
1849,208.7|231.8
1850,572.4|294.4
1851,479.2|462.9
1852,296.9|397.1
1853,486.7|283.9
1854,409.1|206.7
1855,569.7|487.0
1856,366.2|507.5
1857,429.7|532.8
1858,576.9|413.7
1859,460.8|502.2
1860,571.7|457.8
1861,515.3|451.9
1862,434.8|339.7
1863,227.0|328.4
1864,325.9|567.1
1865,476.1|248.5
1866,216.5|590.5
1867,285.0|453.7
1868,238.3|548.7
1869,485.9|459.0
1870,537.4|591.3
1871,460.7|436.3
1872,594.9|399.7
1873,461.7|505.2
1874,528.3|337.8
1875,258.4|222.0
1876,413.8|375.0
1877,242.2|577.3
1878,286.6|533.2
1879,470.7|310.5
1880,359.2|446.3
1881,473.7|290.5
1882,472.5|219.4
1883,539.7|463.9
1884,287.5|273.3
1885,354.8|326.0
1886,274.9|446.9
1887,294.2|398.9
1888,384.4|361.1
1889,265.4|223.3
1890,215.0|455.3
1891,251.5|319.5
1892,335.4|206.1
1893,298.1|373.0
1894,406.5|525.3
1895,391.8|466.0
1896,583.4|211.2
1897,382.9|262.6
1898,543.7|591.8
1899,267.9|484.2
1900,264.9|421.7
1901,436.0|251.7
1902,217.8|217.5
1903,357.1|285.7
1904,270.5|563.0
1905,465.9|292.6
1906,342.1|324.5
1907,469.5|553.7
1908,219.5|366.5
1909,271.0|479.5
1910,595.4|309.8
1911,442.9|582.5
1912,469.1|404.9
1913,206.7|338.4
1914,338.5|439.2
1915,323.5|417.6
1916,279.7|430.8
1917,527.7|569.3
1918,225.7|212.6
1919,509.8|473.1
1920,438.9|227.0
1921,379.1|415.1
1922,590.8|307.8
1923,586.8|503.4
1924,553.9|556.4
1925,208.6|451.6
1926,588.0|298.4
1927,532.5|582.3
1928,560.4|504.6
1929,491.0|378.8
1930,339.3|386.8
1931,217.5|216.0
1932,425.1|262.8
1933,369.9|226.7
1934,251.3|431.0
1935,414.7|320.6
1936,253.5|415.9
1937,213.3|592.9
1938,556.0|261.8
1939,228.1|551.2
1940,539.1|320.2
1941,596.5|571.3
1942,413.8|537.0
1943,204.7|487.5
1944,455.3|437.2
1945,586.0|418.4
1946,400.4|469.5
1947,559.1|505.5
1948,211.9|461.7
1949,299.7|398.7
1950,381.4|283.6
1951,431.9|444.0
1952,209.6|496.9
1953,348.9|553.0
1954,557.7|480.2
1955,369.2|340.3
1956,223.7|489.4
1957,462.8|395.6
1958,359.1|439.8
1959,585.7|310.5
1960,465.2|255.9
1961,538.7|297.0
1962,588.9|349.4
1963,547.1|333.7
1964,573.3|517.6
1965,426.4|319.8
1966,372.3|222.3
1967,242.1|490.4
1968,224.3|356.1
1969,248.7|410.4
1970,267.8|573.5
1971,472.9|466.5
1972,434.7|334.7
1973,214.9|205.5
1974,274.3|535.1
1975,262.6|437.9
1976,220.7|374.5
1977,258.5|552.9
1978,549.7|467.1
1979,402.4|354.9
1980,210.0|241.9
1981,344.3|357.3
1982,459.0|449.4
1983,365.1|529.1
1984,267.1|353.4
1985,427.0|350.0
1986,307.4|403.3
1987,223.0|241.8
1988,207.2|593.2
1989,422.2|296.9
1990,356.6|368.6
1991,266.2|370.9
1992,263.7|569.6
1993,455.4|587.5
1994,484.3|241.5
1995,572.7|497.0
1996,465.6|490.7
1997,580.0|560.1
1998,403.8|500.1
1999,352.5|341.9
2000,330.3|563.1
2001,418.3|590.1
2002,431.4|525.7
2003,548.3|246.7
2004,476.6|477.4
2005,549.2|211.4
2006,356.4|337.2
2007,355.8|275.2
2008,574.0|280.9
2009,590.2|425.8
2010,238.7|296.0
2011,398.1|547.0
2012,480.1|286.9
2013,356.4|485.2
2014,232.4|585.8
2015,319.4|380.3
2016,572.7|291.5
2017,576.5|487.2
2018,289.4|365.4
2019,438.4|229.5
2020,294.4|401.5
2021,535.2|436.4
2022,362.9|215.5
2023,321.3|388.9
2024,277.3|499.2
2025,208.1|583.6
2026,275.4|562.8
2027,345.7|231.9
2028,271.0|567.3
2029,220.2|493.2
2030,329.7|424.3
2031,208.4|266.7
2032,328.4|335.3
2033,472.7|473.4
2034,391.0|376.6
2035,295.4|389.9
2036,351.5|342.7
2037,278.3|355.9
2038,281.6|336.6
2039,274.1|229.4
2040,245.8|563.8
2041,394.3|241.3
2042,223.5|492.0
2043,348.5|340.9
2044,586.0|587.6
2045,285.0|592.4
2046,249.5|212.0
2047,380.6|287.8
2048,242.5|563.8
2049,415.3|376.6
2050,439.8|536.5
2051,359.9|250.6
2052,340.9|582.4
2053,278.9|326.1
2054,540.4|272.2
2055,548.3|306.3
2056,449.5|491.1
2057,297.8|424.1
2058,536.9|434.8
2059,439.7|496.1
2060,529.3|415.2
2061,405.8|380.0
2062,457.6|262.6
2063,393.6|327.3
2064,450.7|224.3
2065,219.9|466.6
2066,214.8|299.2
2067,374.9|559.8
2068,422.4|237.1
2069,564.3|428.0
2070,376.6|568.0
2071,346.1|331.2
2072,569.1|508.6
2073,439.8|335.8
2074,366.7|443.6
2075,211.9|275.2
2076,534.6|576.9
2077,446.9|376.4
2078,520.7|434.9
2079,465.3|213.8
2080,259.5|436.5
2081,297.6|422.3
2082,552.3|530.0
2083,288.7|384.5
2084,409.0|248.2
2085,536.8|345.4
2086,392.5|353.2
2087,270.8|288.1
2088,545.4|226.4
2089,545.5|330.7
2090,360.4|443.8
2091,478.9|281.2
2092,545.4|492.1
2093,492.6|231.5
2094,375.4|444.4
2095,248.6|286.8
2096,548.3|243.2
2097,213.6|591.9
2098,533.5|351.6
2099,245.8|483.6
2100,418.3|252.4
2101,409.4|331.4
2102,450.2|402.5
2103,529.2|430.1
2104,216.1|317.9
2105,576.0|347.4
2106,525.7|423.0
2107,411.7|273.4
2108,458.8|569.3
2109,557.1|378.3
2110,371.9|418.6
2111,287.9|440.1
2112,584.9|221.0
2113,375.1|510.5
2114,412.9|476.6
2115,452.9|439.3
2116,212.6|423.0
2117,588.9|564.9
2118,294.4|558.5
2119,238.4|449.4
2120,345.2|331.2
2121,414.6|300.7
2122,300.8|396.1
2123,427.6|419.0
2124,573.1|516.7
2125,227.8|483.7
2126,389.9|298.9
2127,206.9|522.2
2128,552.1|210.2
2129,394.1|212.1
2130,223.5|411.7
2131,279.2|577.2
2132,438.8|325.0
2133,361.7|353.7
2134,409.9|212.2
2135,260.6|342.6
2136,460.0|328.1
2137,373.0|498.1
2138,353.1|444.9
2139,502.2|494.1
2140,349.6|279.2
2141,450.1|269.1
2142,240.4|392.9
2143,368.8|459.0
2144,454.0|532.4
2145,234.6|412.6
2146,330.9|230.8
2147,273.2|438.4
2148,294.7|505.3
2149,481.5|337.8
2150,461.1|511.4
2151,374.2|391.0
2152,525.4|513.9
2153,433.4|306.2
2154,325.8|569.3
2155,225.6|531.0
2156,263.3|314.1
2157,597.3|564.6
2158,565.3|478.5
2159,590.1|429.1
2160,407.1|247.1
2161,572.0|521.8
2162,242.4|365.6
2163,593.1|352.5
2164,271.8|562.6
2165,351.8|273.8
2166,528.6|348.7
2167,404.4|222.8
2168,416.4|417.1
2169,442.6|577.4
2170,300.7|336.2
2171,247.8|322.1
2172,357.9|373.4
2173,365.7|352.4
2174,296.3|332.3
2175,391.7|322.8
2176,347.3|321.4
2177,574.4|449.4
2178,289.9|586.4
2179,407.8|339.9
2180,454.7|441.2
2181,429.0|214.1
2182,433.1|276.3
2183,477.1|237.5
2184,445.2|300.1
2185,351.9|568.2
2186,236.1|388.1
2187,589.3|270.9
2188,340.8|410.2
2189,294.6|421.1
2190,297.6|370.0
2191,206.4|343.3
2192,434.8|271.0
2193,410.7|273.1
2194,441.5|593.3
2195,247.4|302.9
2196,265.4|291.4
2197,475.1|287.7
2198,570.9|526.9
2199,536.2|522.9
2200,337.4|549.5
2201,370.8|208.8
2202,300.1|399.1
2203,584.3|483.9
2204,346.9|378.9
2205,468.5|314.5
2206,263.0|462.2
2207,456.0|333.6
2208,432.0|507.8
2209,364.6|411.1
2210,255.1|345.1
2211,553.6|232.6
2212,378.2|397.7
2213,294.7|507.4
2214,269.4|461.5
2215,346.6|224.9
2216,416.1|266.8
2217,219.7|406.5
2218,560.1|246.4
2219,213.0|262.6
2220,558.3|468.7
2221,251.8|484.5
2222,269.1|230.3
2223,213.3|434.3
2224,353.2|533.1
2225,211.6|279.3
2226,213.7|514.4
2227,235.8|214.9
2228,585.9|490.3
2229,404.6|568.3
2230,208.4|583.0
2231,359.8|281.5
2232,390.1|572.5
2233,562.5|247.5
2234,418.4|531.0
2235,409.5|209.4
2236,578.7|341.4
2237,236.6|563.5
2238,271.3|547.8
2239,546.5|518.7
2240,360.0|270.6
2241,315.4|411.8
2242,395.1|465.1
2243,533.2|573.4
2244,560.9|207.1
2245,478.4|337.5
2246,572.9|268.5
2247,478.5|470.4
2248,420.0|531.9
2249,263.0|439.5
2250,212.2|236.0
2251,360.5|530.5
2252,583.8|563.4
2253,564.0|408.6
2254,250.3|534.3
2255,365.5|369.0
2256,371.7|578.1
2257,368.7|283.4
2258,546.6|289.5
2259,558.5|571.9
2260,376.7|271.4
2261,280.6|473.1
2262,220.6|591.6
2263,564.6|274.4
2264,210.9|591.7
2265,539.5|578.7
2266,589.7|511.4
2267,248.6|222.9
2268,595.5|421.9
2269,445.5|564.8
2270,431.5|563.4
2271,531.2|342.1
2272,459.8|229.1
2273,547.0|548.6
2274,396.9|473.8
2275,286.8|418.7
2276,568.9|455.1
2277,293.8|563.8
2278,374.6|244.7
2279,444.2|395.2
2280,263.2|214.8
2281,257.9|289.9
2282,343.1|428.1
2283,429.8|258.3
2284,449.7|477.7
2285,556.7|465.6
2286,572.8|313.1
2287,295.6|326.5
2288,275.4|495.7
2289,239.9|265.7
2290,313.2|344.6
2291,284.0|539.8
2292,372.9|227.1
2293,380.3|233.4
2294,295.5|347.1
2295,331.9|218.5
2296,544.9|524.4
2297,409.5|465.0
2298,555.8|534.0
2299,438.4|362.3
2300,569.6|525.3
2301,390.9|240.5
2302,376.2|443.3
2303,347.8|498.3
2304,245.4|289.9
2305,238.9|334.3
2306,593.2|263.9
2307,432.6|581.4
2308,256.2|234.6
2309,411.9|360.8
2310,455.0|469.8
2311,428.6|549.9
2312,389.7|293.0
2313,227.7|226.9
2314,271.7|292.6
2315,266.1|344.5
2316,244.5|262.0
2317,399.8|334.2
2318,592.7|362.3
2319,372.3|224.0
2320,223.3|399.3
2321,527.3|415.4
2322,551.8|309.2
2323,519.9|464.9
2324,408.6|505.8
2325,378.7|221.0
2326,338.6|229.1
2327,355.5|207.6
2328,585.3|510.2
2329,233.8|358.4
2330,457.5|274.0
2331,578.4|477.3
2332,563.9|460.5
2333,289.1|573.8
2334,439.1|225.9
2335,205.3|308.5
2336,281.5|262.2
2337,442.9|395.8
2338,290.4|416.9
2339,356.9|495.7
2340,280.1|282.6
2341,393.3|260.6
2342,565.8|522.3
2343,527.4|487.6
2344,211.3|262.5
2345,256.4|391.1
2346,268.6|533.9
2347,431.4|574.5
2348,249.6|383.0
2349,444.4|571.4
2350,271.8|374.1
2351,352.8|558.0
2352,543.7|573.7
2353,424.8|370.6
2354,379.9|265.9
2355,261.9|298.6
2356,524.3|509.3
2357,290.4|446.3
2358,483.0|248.4
2359,446.3|579.5
2360,542.2|362.6
2361,389.2|322.8
2362,385.5|379.6
2363,434.7|389.4
2364,532.7|305.5
2365,251.8|213.7
2366,465.4|414.3
2367,545.7|228.6
2368,278.2|476.7
2369,448.5|584.3
2370,218.6|488.9
2371,440.0|472.5
2372,399.7|218.3
2373,373.5|569.6
2374,241.2|295.4
2375,424.4|240.9
2376,276.4|319.3
2377,465.2|397.0
2378,226.8|446.6
2379,544.5|541.4
2380,281.8|332.2
2381,207.4|490.9
2382,443.0|381.3
2383,236.0|412.9
2384,465.8|499.9
2385,474.9|523.2
2386,445.0|370.5
2387,595.5|272.4
2388,361.5|530.8
2389,322.3|408.3
2390,384.8|267.2
2391,459.0|392.6
2392,436.8|578.1
2393,327.6|329.7
2394,221.8|578.2
2395,538.3|269.9
2396,395.8|272.4
2397,454.4|458.6
2398,510.9|511.3
2399,589.3|547.9
2400,467.5|529.2
2401,446.1|489.5
2402,207.1|350.2
2403,263.6|415.0
2404,463.8|433.5
2405,552.6|538.5
2406,351.0|323.5
2407,238.8|546.9
2408,344.3|547.1
2409,401.8|210.0
2410,523.8|544.4
2411,442.5|238.6
2412,551.5|290.2
2413,257.7|276.5
2414,231.8|565.9
2415,581.6|429.3
2416,590.2|365.2
2417,394.2|588.8
2418,348.4|373.0
2419,485.6|348.0
2420,591.9|554.4
2421,382.0|486.1
2422,223.7|325.0
2423,290.9|532.9
2424,302.9|331.6
2425,581.4|384.3
2426,536.7|431.7
2427,296.3|343.5
2428,560.0|466.7
2429,480.1|463.1
2430,577.5|437.9
2431,578.4|263.2
2432,337.2|529.5
2433,572.2|419.6
2434,468.7|566.4
2435,590.7|214.0
2436,412.4|319.9
2437,292.2|573.5
2438,359.9|377.2
2439,237.3|416.4
2440,229.2|350.5
2441,398.7|398.7
2442,576.0|408.6
2443,288.5|451.4
2444,221.6|593.7
2445,584.6|365.6
2446,275.9|237.3
2447,206.8|539.7
2448,291.6|450.8
2449,252.4|432.4
2450,590.5|427.6
2451,341.3|516.6
2452,534.8|420.9
2453,596.6|373.7
2454,396.7|559.8
2455,273.8|318.8
2456,559.2|348.9
2457,240.6|595.9
2458,412.6|504.4
2459,572.8|403.0
2460,552.4|291.8
2461,474.4|468.4
2462,336.2|225.0
2463,533.3|583.1
2464,524.6|396.9
2465,440.2|302.3
2466,262.6|205.9
2467,593.6|430.7
2468,232.7|410.2
2469,285.8|584.3
2470,275.1|538.9
2471,581.2|313.9
2472,208.7|463.2
2473,532.6|347.8
2474,426.3|464.6
2475,401.1|369.4
2476,363.0|456.5
2477,345.6|359.8
2478,461.8|285.5
2479,521.4|451.5
2480,471.7|349.2
2481,256.4|550.0
2482,212.6|464.6
2483,255.4|406.5
2484,425.7|247.3
2485,447.2|211.6
2486,404.9|269.3
2487,303.0|318.8
2488,521.8|509.0
2489,345.1|426.0
2490,301.5|337.8
2491,409.0|584.9
2492,434.3|584.0
2493,558.0|562.0
2494,426.4|340.5
2495,437.7|359.0
2496,288.0|379.2
2497,594.5|551.9
2498,439.3|308.7
2499,225.1|501.8
2500,513.6|459.3
2501,278.6|543.6
2502,472.7|266.7
2503,423.4|257.7
2504,220.7|312.3
2505,402.8|588.6
2506,271.7|414.1
2507,215.1|484.3
2508,404.6|444.3
2509,305.6|346.5
2510,245.8|258.4
2511,331.8|341.7
2512,456.9|528.2
2513,594.2|564.8
2514,271.9|487.8
2515,591.9|232.8
2516,547.2|227.9
2517,289.8|426.8
2518,595.1|430.4
2519,406.3|461.0
2520,342.2|316.9
2521,247.4|390.4
2522,240.1|561.1
2523,364.5|379.5
2524,527.5|546.7
2525,250.2|377.1
2526,438.5|462.2
2527,463.3|574.0
2528,388.9|225.1
2529,482.6|273.4
2530,259.2|403.0
2531,557.2|491.3
2532,259.6|370.3
2533,352.3|393.0
2534,447.5|541.6
2535,377.9|417.3
2536,539.5|366.0
2537,267.9|293.8
2538,475.5|506.6
2539,254.9|285.4
2540,351.7|412.2
2541,273.5|230.6
2542,212.8|208.7
2543,374.2|422.4
2544,570.0|591.6
2545,345.0|556.6
2546,426.1|572.1
2547,436.5|463.0
2548,561.7|591.7
2549,360.1|441.6
2550,336.1|249.2
2551,206.8|263.6
2552,379.2|316.8
2553,578.1|539.6
2554,427.5|263.1
2555,586.8|216.1
2556,573.8|214.1
2557,302.2|400.7
2558,508.6|473.3
2559,473.4|359.7
2560,559.4|371.7
2561,271.3|378.6
2562,529.3|337.8
2563,321.6|401.6
2564,424.1|210.0
2565,208.7|498.7
2566,275.8|332.9
2567,528.7|488.6
2568,463.0|269.8
2569,225.5|561.5
2570,476.2|287.9
2571,435.2|537.5
2572,374.8|515.9
2573,373.9|218.4
2574,272.4|339.9
2575,276.0|453.2
2576,340.6|567.9
2577,589.8|311.0
2578,464.6|524.8
2579,467.7|226.8
2580,529.0|463.5
2581,473.4|466.5
2582,533.9|460.9
2583,268.6|326.4
2584,593.8|303.4
2585,214.8|412.6
2586,299.8|399.3
2587,412.1|415.2
2588,230.8|448.0
2589,472.8|357.7
2590,431.3|375.8
2591,594.7|591.6
2592,267.9|286.0
2593,566.5|270.7
2594,376.1|422.8
2595,479.3|236.8
2596,554.9|573.7
2597,468.3|481.6
2598,397.6|384.0
2599,446.1|399.9
2600,455.5|540.8
2601,301.6|422.6
2602,229.7|576.7
2603,282.3|539.9
2604,551.2|530.7
2605,332.8|211.6
2606,570.5|487.6
2607,365.7|345.4
2608,411.2|363.1
2609,239.3|414.8
2610,235.4|362.4
2611,351.9|453.3
2612,206.8|524.1
2613,467.1|291.9
2614,582.3|293.8
2615,260.2|306.1
2616,567.5|410.4
2617,238.0|579.9
2618,578.9|547.1
2619,418.3|336.3
2620,348.2|510.9
2621,347.6|262.4
2622,558.9|565.6
2623,351.0|509.1
2624,435.6|331.5
2625,391.7|285.3
2626,205.8|537.5
2627,285.8|569.8
2628,382.9|494.8
2629,440.3|361.4
2630,219.2|404.2
2631,258.5|270.1
2632,432.5|451.2
2633,214.2|212.5
